ensembleID	dn	ds	dn/ds
ENSG00000243978	0.212	0.3836	0.552659019812
ENSG00000138303	0.1485	0.9233	0.160836131268
ENSG00000152749	0.0711	0.7933	0.0896256145216
ENSG00000078043	0.0091	0.2573	0.0353672755538
ENSG00000083642	0.018	0.5039	0.0357213732884
ENSG00000146757	0.4366	1.1352	0.384601832276
ENSG00000173846	0.0329	0.5233	0.0628702465125
ENSG00000146755	0.0617	1.2576	0.0490617048346
ENSG00000148677	0.0501	0.5015	0.0999002991027
ENSG00000181754	0.0587	0.4602	0.127553237723
ENSG00000123416	0.0111	0.3004	0.0369507323569
ENSG00000181752	0.1496	0.7026	0.21292342727
ENSG00000178951	0.0463	1.716	0.0269813519814
ENSG00000178952	0.0361	0.5802	0.0622199241641
ENSG00000181751	0.0249	0.4516	0.0551372896368
ENSG00000163626	0.1492	0.7486	0.199305370024
ENSG00000163624	0.0208	0.6762	0.030760130139
ENSG00000163625	0.0176	0.6844	0.0257159555815
ENSG00000184508	0.0243	0.6311	0.0385041990176
ENSG00000163623	0.0131	0.7635	0.0171578258022
ENSG00000143171	0.0078	0.5218	0.0149482560368
ENSG00000144445	0.1128	0.3359	0.335814230426
ENSG00000172197	0.0872	0.4924	0.177091795288
ENSG00000117501	0.3523	0.6744	0.522390272835
ENSG00000182218	0.0914	0.9326	0.0980055758096
ENSG00000137168	0.0084	0.678	0.012389380531
ENSG00000142871	0.0359	0.5473	0.0655947378038
ENSG00000172199	0.0867	0.647	0.13400309119
ENSG00000198035	0.263	1.35	0.194814814815
ENSG00000186908	0.0067	0.3641	0.018401538039
ENSG00000186907	0.0212	0.8065	0.0262864228146
ENSG00000138658	0.1475	0.5548	0.265861571738
ENSG00000215407	0.126	0.8658	0.14553014553
ENSG00000140374	0.023	0.309	0.0744336569579
ENSG00000106809	0.0701	0.315	0.22253968254
ENSG00000163832	0.1121	0.5534	0.202565955909
ENSG00000106804	0.1327	0.5669	0.234080084671
ENSG00000106803	0.0315	0.5188	0.0607170393215
ENSG00000143179	0.0082	0.6455	0.0127033307514
ENSG00000115234	0.007	0.3672	0.0190631808279
ENSG00000115540	0.0	0.2309	0.0
ENSG00000119242	0.068	1.5494	0.0438879566284
ENSG00000115232	0.0862	0.5962	0.144582354914
ENSG00000143344	0.0288	0.4333	0.0664666512809
ENSG00000115548	0.04	0.3897	0.102643058763
ENSG00000124721	0.0433	0.9238	0.0468716172332
ENSG00000104941	0.1453	1.3954	0.104127848646
ENSG00000115239	0.0899	0.384	0.234114583333
ENSG00000173621	0.0162	0.7037	0.0230211737957
ENSG00000131097	0.1065	0.5179	0.205638154084
ENSG00000249058	0.3561	0.6861	0.51902055094
ENSG00000100364	0.039	0.8539	0.0456727954093
ENSG00000083845	0.0044	0.5691	0.00773150588649
ENSG00000182712	0.0555	0.5194	0.10685406238
ENSG00000165659	0.0476	0.3451	0.137931034483
ENSG00000147380	0.1414	0.6139	0.230330672748
ENSG00000143398	0.0492	0.4889	0.100634076498
ENSG00000108405	0.053	0.6757	0.0784371762617
ENSG00000136492	0.1536	0.5747	0.267269879937
ENSG00000102316	0.0782	0.3016	0.259283819629
ENSG00000080345	0.1747	0.5725	0.305152838428
ENSG00000132932	0.0291	0.6525	0.0445977011494
ENSG00000129538	0.1786	0.596	0.29966442953
ENSG00000151806	0.052	0.594	0.0875420875421
ENSG00000132938	0.2027	0.7542	0.268761601697
ENSG00000119487	0.0132	0.326	0.040490797546
ENSG00000221829	0.1837	0.4649	0.395138739514
ENSG00000119421	0.0755	0.6612	0.114186327889
ENSG00000237102	0.2612	1.1062	0.236123666606
ENSG00000071626	0.007	0.56	0.0125
ENSG00000143756	0.0262	0.4212	0.0622032288699
ENSG00000138769	0.078	0.4551	0.171390903098
ENSG00000138768	0.0428	0.617	0.0693679092382
ENSG00000158077	0.3408	0.5727	0.595075955998
ENSG00000198225	0.1681	0.4707	0.357127682175
ENSG00000158079	0.1291	0.623	0.207223113965
ENSG00000170006	0.2554	0.6552	0.389804639805
ENSG00000120457	0.0304	0.6367	0.0477461912989
ENSG00000138760	0.0745	0.575	0.129565217391
ENSG00000138767	0.0225	0.1312	0.171493902439
ENSG00000138764	0.0553	0.6448	0.0857630272953
ENSG00000130545	0.2582	1.4834	0.174059592827
ENSG00000249644	0.002	0.1239	0.0161420500404
ENSG00000158482	0.114	0.8619	0.132265924121
ENSG00000159387	0.1377	0.5976	0.230421686747
ENSG00000159388	0.0266	0.9283	0.0286545297856
ENSG00000143390	0.1207	0.4409	0.273758221819
ENSG00000157954	0.0134	0.6857	0.0195420737932
ENSG00000050555	0.1482	0.8786	0.168677441384
ENSG00000157950	0.9822	0.922	1.06529284165
ENSG00000126777	0.0905	0.4954	0.182680662091
ENSG00000173867	0.1148	0.5159	0.222523744912
ENSG00000165458	0.0201	0.5429	0.03702339289
ENSG00000165105	0.1173	0.694	0.169020172911
ENSG00000173868	0.0521	1.1766	0.0442801291858
ENSG00000143393	0.0075	0.3005	0.0249584026622
ENSG00000233959	0.1529	1.3973	0.109425320261
ENSG00000165102	0.1374	0.6482	0.211971613699
ENSG00000101558	0.2144	1.064	0.201503759398
ENSG00000154359	0.0884	0.5785	0.152808988764
ENSG00000010319	0.0722	0.6308	0.114457831325
ENSG00000010318	0.0922	0.3772	0.244432661718
ENSG00000129654	0.0335	0.7959	0.0420907149139
ENSG00000196268	0.4936	1.0356	0.47663190421
ENSG00000174669	0.0569	0.6583	0.0864347561902
ENSG00000196266	0.1794	0.6986	0.256799312912
ENSG00000174667	0.1921	0.7625	0.25193442623
ENSG00000101000	0.2047	0.4835	0.423371251293
ENSG00000010310	0.1096	0.7813	0.140279022143
ENSG00000101004	0.2843	1.0262	0.277041512376
ENSG00000101557	0.015	0.4524	0.0331564986737
ENSG00000141194	0.0782	0.6981	0.112018335482
ENSG00000164850	0.1703	55.9562	0.00304345184269
ENSG00000116044	0.1046	0.5526	0.189287006877
ENSG00000164853	0.0582	0.8797	0.0661589178129
ENSG00000172992	0.0431	1.1234	0.0383656756276
ENSG00000164855	0.0863	1.5052	0.0573345734786
ENSG00000197496	0.1492	0.8186	0.182262399218
ENSG00000130766	0.0386	0.6402	0.0602936582318
ENSG00000120697	0.0604	0.4705	0.128374070138
ENSG00000011405	0.046	0.3492	0.131729667812
ENSG00000173715	0.2632	0.3905	0.674007682458
ENSG00000186017	0.1065	0.8071	0.131953909057
ENSG00000186010	0.3352	58.7378	0.00570671696931
ENSG00000122512	0.1422	0.6059	0.234692193431
ENSG00000126814	0.1435	0.5131	0.279672578445
ENSG00000185294	0.1782	0.9279	0.192046556741
ENSG00000085733	0.0516	1.0046	0.0513637268565
ENSG00000185291	0.8723	8.2955	0.10515339642
ENSG00000119938	0.0699	0.5253	0.133066818961
ENSG00000104885	0.0809	0.9293	0.0870547724093
ENSG00000067248	0.0477	0.6826	0.0698798710812
ENSG00000145476	0.098	0.7144	0.137178051512
ENSG00000120693	0.0142	0.9643	0.0147257077673
ENSG00000183624	0.0858	0.5469	0.15688425672
ENSG00000196199	0.1586	0.8038	0.197312764369
ENSG00000145996	0.0564	0.5977	0.0943617199264
ENSG00000148468	0.0401	0.593	0.0676222596965
ENSG00000138185	0.1563	0.5954	0.262512596574
ENSG00000104886	0.0703	1.0225	0.0687530562347
ENSG00000183628	0.0393	1.6225	0.0242218798151
ENSG00000183629	0.5439	1.4366	0.378602255325
ENSG00000196196	0.3649	1.0495	0.347689375893
ENSG00000138180	0.154	0.608	0.253289473684
ENSG00000124159	0.0552	0.7232	0.0763274336283
ENSG00000067842	0.0088	0.7116	0.0123664980326
ENSG00000205177	0.0963	0.8188	0.117611138251
ENSG00000124508	0.1886	0.7433	0.253733351271
ENSG00000159658	0.106	0.3631	0.291930597632
ENSG00000104888	0.0062	0.6934	0.0089414479377
ENSG00000116954	0.0045	0.3291	0.0136736554239
ENSG00000146267	0.0064	0.3294	0.0194292653309
ENSG00000112276	0.0659	0.5551	0.118717348226
ENSG00000077254	0.0376	0.6327	0.0594278489015
ENSG00000104450	0.1966	0.7847	0.250541608258
ENSG00000135355	0.1345	0.516	0.260658914729
ENSG00000188186	0.1853	0.8149	0.227389863787
ENSG00000153006	0.0477	0.8779	0.0543342066295
ENSG00000179152	0.0963	0.5998	0.160553517839
ENSG00000107185	0.0154	0.4626	0.033290099438
ENSG00000179562	0.0308	0.5891	0.0522831437786
ENSG00000107187	0.0289	0.8755	0.0330097087379
ENSG00000107186	0.087	0.5772	0.150727650728
ENSG00000120129	0.0152	0.6232	0.0243902439024
ENSG00000085552	0.0712	0.4559	0.156174599693
ENSG00000135424	0.0631	0.5435	0.116099356026
ENSG00000154978	0.0549	0.7906	0.0694409309385
ENSG00000197498	0.0388	0.4536	0.0855379188713
ENSG00000062524	0.1176	0.5663	0.207663782447
ENSG00000135423	0.0283	0.4184	0.067638623327
ENSG00000175899	0.1813	0.5882	0.30822849371
ENSG00000068438	0.0641	0.483	0.132712215321
ENSG00000196990	0.0454	1.0865	0.041785549931
ENSG00000213005	0.2093	0.5374	0.389467807964
ENSG00000158825	0.0988	0.644	0.153416149068
ENSG00000213003	0.0599	0.2014	0.297418073486
ENSG00000196998	0.01	0.488	0.0204918032787
ENSG00000060140	0.1416	0.448	0.316071428571
ENSG00000164270	0.0384	0.3133	0.12256623045
ENSG00000095917	0.2226	1.4786	0.150547815501
ENSG00000100207	0.1288	0.4038	0.318969787023
ENSG00000100206	0.0146	0.3667	0.0398145623125
ENSG00000033867	0.0272	0.4889	0.0556350992023
ENSG00000100201	0.0057	0.4889	0.0116588259358
ENSG00000104980	0.0521	0.9819	0.0530603931154
ENSG00000197021	0.1522	0.5613	0.271156244433
ENSG00000104231	0.0872	0.5989	0.145600267156
ENSG00000100979	0.1017	0.7706	0.13197508435
ENSG00000104237	0.2688	0.578	0.465051903114
ENSG00000100209	0.1555	0.5499	0.282778687034
ENSG00000155008	0.1647	0.4948	0.332861762328
ENSG00000122711	0.3742	0.9016	0.415039929015
ENSG00000151655	0.0961	0.6401	0.150132791751
ENSG00000111843	0.0888	0.608	0.146052631579
ENSG00000176623	0.0833	0.3935	0.211689961881
ENSG00000176624	0.0265	0.2495	0.10621242485
ENSG00000164430	0.3141	0.7212	0.435524126456
ENSG00000230135	1.0752	4.0222	0.267316394013
ENSG00000065613	0.0932	0.564	0.16524822695
ENSG00000170748	0.0927	1.1689	0.0793053297972
ENSG00000229924	0.7535	1.5977	0.471615447205
ENSG00000174842	0.0802	0.4234	0.189418989136
ENSG00000170743	0.0133	0.4213	0.03156895324
ENSG00000170745	0.0249	0.61	0.0408196721311
ENSG00000174844	0.0163	0.4868	0.0334839769926
ENSG00000178177	0.0205	0.1142	0.179509632224
ENSG00000128218	0.2604	1.8742	0.13893928076
ENSG00000178175	0.0697	1.0068	0.0692292411601
ENSG00000156925	0.0067	0.3786	0.0176967776017
ENSG00000044524	0.0175	0.5455	0.032080659945
ENSG00000100263	0.1573	0.642	0.245015576324
ENSG00000156928	0.1678	0.4873	0.344346398522
ENSG00000198042	0.0587	0.5057	0.116076725331
ENSG00000112902	0.0284	0.628	0.0452229299363
ENSG00000086288	0.2741	0.6474	0.423385851097
ENSG00000086289	0.1132	0.6823	0.165909424007
ENSG00000124762	0.1297	1.0397	0.124747523324
ENSG00000172354	0.0	0.496	0.0
ENSG00000171160	0.118	0.3491	0.338012030937
ENSG00000189337	0.0227	0.603	0.0376451077944
ENSG00000124942	0.0827	0.5008	0.165135782748
ENSG00000124767	0.0548	1.0268	0.0533696922478
ENSG00000137691	0.0918	0.572	0.16048951049
ENSG00000165434	0.0314	0.4018	0.0781483325037
ENSG00000171169	0.0285	0.6565	0.043412033511
ENSG00000173838	0.2325	0.5093	0.456508933831
ENSG00000153002	0.1713	0.6664	0.257052821128
ENSG00000169488	0.0802	0.6215	0.129042638777
ENSG00000168067	0.0293	0.6496	0.045104679803
ENSG00000160179	0.0944	1.3008	0.0725707257073
ENSG00000243709	0.1043	1.0704	0.0974402092676
ENSG00000078674	0.0536	0.4519	0.118610312016
ENSG00000160172	0.4593	1.3786	0.333164079501
ENSG00000140807	0.0644	0.7064	0.0911664779162
ENSG00000204428	0.3513	1.4112	0.24893707483
ENSG00000008196	0.0	0.4045	0.0
ENSG00000169045	0.0039	0.151	0.0258278145695
ENSG00000130700	0.1236	1.0818	0.114254021076
ENSG00000155380	0.0793	0.5725	0.138515283843
ENSG00000204420	0.2713	0.8483	0.319816102794
ENSG00000204421	0.0768	0.6014	0.1277020286
ENSG00000204427	0.0193	0.4644	0.0415590008613
ENSG00000204424	0.3196	0.5692	0.56148981026
ENSG00000181104	0.1205	0.9268	0.130017263703
ENSG00000167778	0.002	0.3551	0.00563221627711
ENSG00000167779	0.1853	0.707	0.262093352192
ENSG00000163206	0.5238	3.5493	0.14757839574
ENSG00000168026	0.1339	0.7802	0.171622660856
ENSG00000065243	0.0277	0.423	0.0654846335697
ENSG00000167770	0.3197	1.4701	0.217468199442
ENSG00000167771	0.0118	0.5276	0.0223654283548
ENSG00000167772	0.1424	1.2038	0.118292075096
ENSG00000167774	0.0503	0.8185	0.061453879047
ENSG00000167775	0.2593	0.6722	0.3857482892
ENSG00000189376	0.1835	0.5916	0.310175794456
ENSG00000189377	0.3686	0.8149	0.452325438704
ENSG00000049449	0.0259	0.6474	0.0400061785604
ENSG00000241852	0.2418	0.7024	0.344248291572
ENSG00000019144	0.0281	0.5602	0.0501606569082
ENSG00000211717	0.2981	0.5572	0.534996410625
ENSG00000169515	0.2467	0.654	0.377217125382
ENSG00000075624	0.0022	0.6694	0.00328652524649
ENSG00000163207	6.5617	24.0907	0.272374816838
ENSG00000223521	0.5706	1.3986	0.407979407979
ENSG00000182909	0.3233	1.2308	0.262674683133
ENSG00000169733	0.0975	1.0373	0.0939940229442
ENSG00000189046	0.1206	1.0033	0.120203329014
ENSG00000088930	0.0189	0.3294	0.0573770491803
ENSG00000162374	0.0011	0.2784	0.00395114942529
ENSG00000243566	0.5371	2.1377	0.251251344903
ENSG00000078902	0.0529	1.1187	0.0472870295879
ENSG00000177576	0.1098	0.5245	0.209342230696
ENSG00000177575	0.1999	0.6735	0.296807720861
ENSG00000130829	0.0789	0.8343	0.0945702984538
ENSG00000177570	0.0509	0.4293	0.118565105986
ENSG00000135932	0.0042	0.3292	0.0127582017011
ENSG00000248485	0.0686	0.4026	0.170392449081
ENSG00000007062	0.288	0.7615	0.378200919238
ENSG00000023041	0.08	0.5518	0.144980065241
ENSG00000175718	0.2446	1.6569	0.147625082986
ENSG00000168283	0.0398	0.4144	0.0960424710425
ENSG00000168282	0.0583	0.3888	0.149948559671
ENSG00000105808	0.0722	0.9799	0.0736809878559
ENSG00000168286	0.0242	0.6233	0.0388256056474
ENSG00000175711	0.0953	0.956	0.0996861924686
ENSG00000120910	0.0798	0.4574	0.174464363795
ENSG00000120913	0.1606	1.1723	0.136995649578
ENSG00000188316	0.1714	0.5824	0.294299450549
ENSG00000120915	0.1671	0.6041	0.276609832809
ENSG00000135063	0.0976	0.6514	0.149831132944
ENSG00000012124	0.2974	0.9844	0.30211296221
ENSG00000163209	0.3313	0.7355	0.450441876275
ENSG00000135069	0.0389	0.6163	0.063118611066
ENSG00000132589	0.0492	0.6179	0.0796245347144
ENSG00000136267	0.0154	0.4779	0.0322243147102
ENSG00000102468	0.0442	0.514	0.0859922178988
ENSG00000052723	0.0396	0.619	0.0639741518578
ENSG00000132581	0.0227	0.3224	0.0704094292804
ENSG00000102466	0.0093	0.1544	0.0602331606218
ENSG00000171450	0.0224	0.5613	0.0399073579191
ENSG00000119650	0.1898	1.0987	0.172749613179
ENSG00000177710	0.1152	0.4976	0.231511254019
ENSG00000119655	0.1328	0.7013	0.189362612291
ENSG00000167194	0.3652	1.3467	0.271181406401
ENSG00000167195	0.4582	1.2271	0.373400700839
ENSG00000167196	0.0411	0.4229	0.0971860960038
ENSG00000168646	0.0479	0.6383	0.0750430831897
ENSG00000167191	0.068	0.6994	0.0972261938805
ENSG00000122390	0.1011	0.5489	0.184186554928
ENSG00000148926	0.238	0.8678	0.274256741185
ENSG00000126432	0.1438	0.5696	0.252457865169
ENSG00000148925	0.0544	0.4878	0.111521115211
ENSG00000187624	0.2411	0.9049	0.266438280473
ENSG00000249536	0.0374	0.3458	0.108155002892
ENSG00000187626	0.1834	0.4826	0.380024865313
ENSG00000187627	0.1067	0.5649	0.188882988139
ENSG00000131584	0.0285	0.9576	0.0297619047619
ENSG00000147162	0.0018	0.3689	0.00487937110328
ENSG00000166825	0.142	1.1398	0.124583260221
ENSG00000147160	0.094	0.4041	0.232615689186
ENSG00000166823	0.214	1.1228	0.190594941218
ENSG00000147166	0.0415	0.2609	0.159064775776
ENSG00000166821	0.144	0.4787	0.300814706497
ENSG00000147164	0.0222	0.3143	0.0706331530385
ENSG00000185842	0.1848	0.8452	0.218646474207
ENSG00000142409	0.0319	1.2567	0.0253839420705
ENSG00000147168	0.3138	0.5749	0.545834058097
ENSG00000235034	0.3305	1.6396	0.201573554525
ENSG00000166828	0.0743	0.7498	0.0990930914911
ENSG00000165732	0.0865	0.5812	0.148830006882
ENSG00000165733	0.0775	0.6328	0.122471554994
ENSG00000165730	0.299	0.6972	0.428858290304
ENSG00000165731	0.0942	0.7386	0.127538586515
ENSG00000149257	0.0232	1.0215	0.0227116984826
ENSG00000149256	0.0126	0.5715	0.0220472440945
ENSG00000115685	0.0272	0.5688	0.0478199718706
ENSG00000115687	0.1831	0.7274	0.251718449271
ENSG00000169862	0.0237	0.3874	0.0611770779556
ENSG00000197142	0.1102	0.4879	0.225865956139
ENSG00000169860	0.0258	0.7184	0.0359131403118
ENSG00000184716	0.1037	0.3813	0.271964332547
ENSG00000167994	0.0792	0.7421	0.106724161164
ENSG00000167995	0.2291	0.7078	0.323679005369
ENSG00000141699	0.0444	0.277	0.160288808664
ENSG00000141698	0.0513	0.672	0.0763392857143
ENSG00000167992	0.1312	0.5709	0.229812576633
ENSG00000163479	0.0129	0.4946	0.0260816821674
ENSG00000141696	0.1374	1.107	0.124119241192
ENSG00000127334	0.0138	0.4523	0.0305107229715
ENSG00000204130	0.025	0.6984	0.0357961053837
ENSG00000172296	0.2019	0.6718	0.300535873772
ENSG00000134955	0.0753	0.7272	0.103547854785
ENSG00000127445	0.0259	0.8523	0.0303883609058
ENSG00000136695	0.0565	0.7197	0.0785049326108
ENSG00000066926	0.0633	0.4227	0.149751596877
ENSG00000179218	0.0284	0.9128	0.0311130587204
ENSG00000066923	0.1343	0.5483	0.244938902061
ENSG00000066294	0.2833	0.424	0.668160377358
ENSG00000118307	0.2331	1.5631	0.149126735334
ENSG00000152670	0.0536	0.507	0.105719921105
ENSG00000094661	0.1517	0.7268	0.208723170061
ENSG00000049860	0.1686	0.5666	0.297564419343
ENSG00000118655	0.1378	0.5274	0.261281759575
ENSG00000118308	0.2289	0.8224	0.278331712062
ENSG00000165841	0.2267	0.8291	0.273429019419
ENSG00000143125	0.0797	0.7171	0.111142100126
ENSG00000136694	0.3558	0.7564	0.470386039133
ENSG00000204138	0.1075	0.4128	0.260416666667
ENSG00000138376	0.1827	0.4867	0.375385247586
ENSG00000214290	0.2509	0.578	0.434083044983
ENSG00000137962	0.0933	0.5055	0.184569732938
ENSG00000146383	0.0645	0.689	0.0936139332366
ENSG00000138378	0.0259	0.5259	0.0492489066362
ENSG00000138379	0.0182	0.3608	0.05044345898
ENSG00000144580	0.0016	0.3103	0.0051563003545
ENSG00000117360	0.0021	0.3488	0.00602064220183
ENSG00000144583	0.046	0.4246	0.108337258596
ENSG00000112486	0.1605	1.4124	0.113636363636
ENSG00000050767	0.0606	0.4397	0.137821241756
ENSG00000244486	0.08	0.9502	0.0841928015155
ENSG00000188792	0.1404	0.7114	0.197357323587
ENSG00000225805	0.3693	1.1943	0.309218789249
ENSG00000105723	0.0246	0.4456	0.0552064631957
ENSG00000005961	0.1127	0.6033	0.186805900879
ENSG00000186575	0.0082	0.5602	0.0146376294181
ENSG00000186572	0.3821	1.222	0.312684124386
ENSG00000185051	0.0362	0.8829	0.0410012458942
ENSG00000229314	0.5742	1.1876	0.483496126642
ENSG00000186579	0.302	0.9447	0.319678204721
ENSG00000158246	0.0408	0.766	0.0532637075718
ENSG00000158715	0.0484	0.5083	0.0952193586465
ENSG00000158716	0.0214	0.5625	0.0380444444444
ENSG00000158717	0.0052	0.9863	0.00527222954476
ENSG00000158710	0.0487	0.7257	0.0671076202287
ENSG00000006459	0.05	0.2582	0.193648334624
ENSG00000055044	0.0206	0.3844	0.0535900104058
ENSG00000141034	0.0042	0.2982	0.0140845070423
ENSG00000137601	0.0885	0.4867	0.181836860489
ENSG00000133980	0.1507	0.7905	0.19063883618
ENSG00000141030	0.0021	0.4186	0.00501672240803
ENSG00000172878	0.0426	0.3067	0.138897945875
ENSG00000164463	0.0665	0.5987	0.111073993653
ENSG00000164465	0.1302	0.5814	0.223942208462
ENSG00000168243	0.0058	0.761	0.00762155059133
ENSG00000100568	0.0378	0.3987	0.0948081264108
ENSG00000164466	0.0325	0.8115	0.0400492914356
ENSG00000198862	0.0822	0.5685	0.144591029024
ENSG00000198863	0.0567	0.5098	0.111220086308
ENSG00000198860	0.0395	0.4553	0.0867559850648
ENSG00000100565	0.172	0.7486	0.229762222816
ENSG00000196104	0.0481	0.385	0.124935064935
ENSG00000155760	0.0129	1.1038	0.0116868998007
ENSG00000144635	0.0258	0.5962	0.0432740691043
ENSG00000130958	0.0531	0.4319	0.122945126187
ENSG00000244734	0.3314	0.612	0.541503267974
ENSG00000077232	0.0507	0.5283	0.0959681998864
ENSG00000244731	0.1444	0.754	0.19151193634
ENSG00000130950	0.5834	0.9724	0.599958864665
ENSG00000006453	0.061	0.7445	0.0819341840161
ENSG00000157895	0.2111	0.8092	0.260874938211
ENSG00000157890	0.0291	0.5346	0.0544332210999
ENSG00000130957	0.0306	0.6263	0.0488583745809
ENSG00000157540	0.0036	0.2689	0.013387876534
ENSG00000173473	0.0224	0.5004	0.0447641886491
ENSG00000157542	0.0085	0.5537	0.0153512732527
ENSG00000186716	0.026	0.7067	0.036790717419
ENSG00000122674	0.0222	0.5922	0.0374873353597
ENSG00000186714	0.2666	0.4918	0.542090280602
ENSG00000077157	0.0518	0.4067	0.127366609294
ENSG00000204165	0.3276	0.6651	0.492557510149
ENSG00000122679	0.1	1.2341	0.0810307106393
ENSG00000077152	0.0956	0.5015	0.190628115653
ENSG00000077150	0.0426	0.5725	0.0744104803493
ENSG00000204160	0.0273	0.5911	0.0461850786669
ENSG00000060558	0.0701	2.2153	0.0316435697197
ENSG00000174125	0.1764	0.6783	0.260061919505
ENSG00000196526	0.0409	0.9023	0.0453286046769
ENSG00000178363	0.0516	3.7381	0.0138038040716
ENSG00000181924	0.0585	0.6329	0.0924316637699
ENSG00000181291	0.0309	0.8854	0.0348994804608
ENSG00000235249	0.1043	0.6141	0.16984204527
ENSG00000181296	0.1418	1.2348	0.114836410755
ENSG00000119950	0.0211	0.3169	0.0665825181445
ENSG00000000460	0.1671	0.4086	0.408957415565
ENSG00000235896	0.2478	0.6656	0.372295673077
ENSG00000152284	0.0206	0.4753	0.0433410477593
ENSG00000127837	0.0066	0.517	0.0127659574468
ENSG00000132698	0.0186	0.4911	0.0378741600489
ENSG00000241994	0.0754	0.3728	0.202253218884
ENSG00000161036	0.1256	0.8892	0.141250562303
ENSG00000161031	0.1834	0.698	0.262750716332
ENSG00000143207	0.0099	0.3214	0.0308027380212
ENSG00000095574	0.0158	0.358	0.0441340782123
ENSG00000184731	0.2715	1.7619	0.154095011068
ENSG00000146966	0.0913	0.6097	0.149745776611
ENSG00000148408	0.0343	0.7249	0.0473168712926
ENSG00000170893	0.3216	0.8641	0.372179145932
ENSG00000007520	0.1306	0.7467	0.17490290612
ENSG00000170892	0.0922	0.7317	0.126007926746
ENSG00000081665	0.464	0.8169	0.568000979312
ENSG00000116560	0.0245	0.4529	0.0540958268934
ENSG00000182472	0.0763	0.7569	0.10080591888
ENSG00000182473	0.0163	0.6551	0.0248816974508
ENSG00000124731	0.5087	0.6641	0.765999096522
ENSG00000189241	0.2128	0.6189	0.343835837777
ENSG00000130377	0.2045	1.4738	0.138756954811
ENSG00000139131	0.0832	0.5658	0.147048427006
ENSG00000139133	0.0822	0.6381	0.12881993418
ENSG00000139132	0.0876	0.4476	0.195710455764
ENSG00000228200	0.1355	1.6151	0.0838957340103
ENSG00000198677	0.085	0.4961	0.171336424108
ENSG00000107518	0.0206	0.6244	0.0329916720051
ENSG00000223569	0.4948	1.1548	0.428472462764
ENSG00000151006	0.113	0.6325	0.178656126482
ENSG00000063601	0.035	0.4096	0.08544921875
ENSG00000145864	0.001	0.4457	0.00224366165582
ENSG00000198674	0.0441	0.5423	0.0813203024156
ENSG00000099974	0.2918	1.8372	0.158828652297
ENSG00000145861	0.0396	0.6228	0.0635838150289
ENSG00000010438	0.1826	0.7975	0.228965517241
ENSG00000099977	0.2918	1.8372	0.158828652297
ENSG00000154016	0.0356	1.0484	0.0339565051507
ENSG00000170175	0.0526	0.6083	0.0864704915338
ENSG00000053918	0.0554	0.9813	0.0564557220014
ENSG00000198756	0.0381	0.4891	0.0778981803312
ENSG00000211695	0.8387	3.4803	0.24098497256
ENSG00000115884	0.1519	0.5765	0.263486556808
ENSG00000198783	0.0921	0.6838	0.134688505411
ENSG00000198780	0.1062	0.4741	0.224003374815
ENSG00000153531	0.0811	1.2612	0.064303837615
ENSG00000198785	0.0328	0.419	0.0782816229117
ENSG00000198788	0.1334	1.0928	0.122071742313
ENSG00000169717	0.1056	1.4561	0.0725224915871
ENSG00000150712	0.0557	0.4554	0.122310057093
ENSG00000197921	0.0423	0.8733	0.0484369632429
ENSG00000124733	0.0301	0.2739	0.109894121942
ENSG00000166105	0.2356	0.7817	0.301394396827
ENSG00000226174	0.3261	1.2799	0.25478553012
ENSG00000140632	0.0067	0.3117	0.0214950272698
ENSG00000140320	0.0482	0.4785	0.100731452456
ENSG00000129351	0.0321	0.6257	0.0513025411539
ENSG00000129353	0.0509	0.8317	0.0611999519057
ENSG00000129354	0.012	1.3453	0.00891994350702
ENSG00000129355	0.0769	1.0537	0.0729809243618
ENSG00000140326	0.0651	0.4191	0.15533285612
ENSG00000164649	0.1273	0.7184	0.177199331849
ENSG00000169258	0.3064	0.6242	0.490868311439
ENSG00000196622	0.2621	0.7569	0.346280882547
ENSG00000151718	0.0726	0.6655	0.109090909091
ENSG00000166106	0.0331	0.6559	0.05046500991
ENSG00000183876	0.0193	0.7042	0.0274069866515
ENSG00000167693	0.0099	0.5049	0.0196078431373
ENSG00000124208	0.0839	0.7519	0.111583987232
ENSG00000111358	0.0358	0.8154	0.0439048319843
ENSG00000167695	0.2215	0.6443	0.343783951575
ENSG00000124201	0.0634	0.5652	0.112172682236
ENSG00000167699	0.0512	0.4199	0.12193379376
ENSG00000189298	0.1721	0.451	0.381596452328
ENSG00000124205	0.3066	0.5304	0.578054298643
ENSG00000157881	0.0394	0.9827	0.0400936196194
ENSG00000124207	0.0048	0.5475	0.00876712328767
ENSG00000116285	0.0939	0.4338	0.216459197787
ENSG00000119616	0.0089	0.6202	0.0143502096098
ENSG00000161960	0.0	0.3701	0.0
ENSG00000079263	0.7315	1.0388	0.704177897574
ENSG00000105339	0.1148	1.2878	0.0891442770617
ENSG00000106003	0.0506	1.2794	0.0395497889636
ENSG00000135472	0.0406	0.4832	0.0840231788079
ENSG00000135473	0.016	0.4658	0.0343495062258
ENSG00000142675	0.1387	0.6038	0.229711825108
ENSG00000135476	0.1405	0.4999	0.281056211242
ENSG00000142677	0.1649	0.6733	0.244913114511
ENSG00000186074	0.645	1.1202	0.575790037493
ENSG00000185122	0.0462	0.6696	0.0689964157706
